2.0294	0.004
2.0296	0.0112
2.0298	0.0168
2.03	0.0176
2.0302	0.0192
2.0304	0.0232
2.0306	0.0216
2.0308	0.0112
2.031	0.0088
2.0312	0.0056
2.0314	-0.0024
2.0316	-0.008
2.0318	0
2.032	0.0072
2.0322	0.0112
2.0324	0.0152
2.0326	0.0136
2.0328	0.0056
2.033	0.0032
2.0332	0.0016
2.0334	-0.0024
2.0336	-0.0016
2.0338	0.0064
2.034	0.0152
2.0342	0.008
2.0344	0.0024
2.0346	0.0008
2.0348	-0.0048
2.035	-0.004
2.0352	0.0048
2.0354	0.0096
2.0356	0.0064
2.0358	0.0048
2.036	-0.004
2.0362	-0.0152
2.0364	-0.0128
2.0366	-0.0048
2.0368	-0.0024
2.037	0.0016
2.0372	0.0064
2.0374	-0.0008
2.0376	-0.0152
2.0378	-0.0216
2.038	-0.0184
2.0382	-0.0184
2.0384	-0.0136
2.0386	-0.0032
2.0388	0.0024
2.039	0
2.0392	0.004
2.0394	0.0064
2.0396	0.0016
2.0398	0.0056
2.04	0.004
2.0402	0.0008
2.0404	-0.0032
2.0406	-0.0016
2.0408	-0.0008
2.041	0.0032
2.0412	0.0032
2.0414	0.0056
2.0416	0.0008
2.0418	-0.0016
2.042	0.004
2.0422	0.0088
2.0424	0.0056
2.0426	0.0104
2.0428	0.0096
2.043	0.0064
2.0432	0.0096
2.0434	0.0136
2.0436	0.0152
2.0438	0.0192
2.044	0.0224
2.0442	0.02
2.0444	0.0112
2.0446	0.0056
2.0448	0.0024
2.045	-0.004
2.0452	-0.0088
2.0454	-0.0088
2.0456	-0.0016
2.0458	-0.0024
2.046	-0.0016
2.0462	-0.0048
2.0464	-0.0144
2.0466	-0.0208
2.0468	-0.0224
2.047	-0.024
2.0472	-0.0168
2.0474	0
2.0476	0.0176
2.0478	0.02
2.048	0.0184
2.0482	0.0112
2.0484	0.0056
2.0486	-0.0008
2.0488	0.004
2.049	0.0048
2.0492	-0.0024
2.0494	-0.0072
2.0496	-0.016
2.0498	-0.028
2.05	-0.0248
2.0502	-0.0088
2.0504	0.0016
2.0506	0.0112
2.0508	0.0192
2.051	0.0184
2.0512	0.0096
2.0514	0.004
2.0516	0.0024
2.0518	0.0032
2.052	0
2.0522	0.0024
2.0524	0.004
2.0526	0
2.0528	0.0056
2.053	0.0088
2.0532	0.0024
2.0534	0.0032
2.0536	0.004
2.0538	0.0024
2.054	0.0032
2.0542	0.0064
2.0544	0.0112
2.0546	0.0088
2.0548	0.0024
2.055	-0.0048
2.0552	-0.0096
2.0554	-0.0136
2.0556	-0.0104
2.0558	-0.0088
2.056	-0.012
2.0562	-0.0104
2.0564	-0.0064
2.0566	-0.004
2.0568	0.0032
2.057	0.0088
2.0572	0.012
2.0574	0.0144
2.0576	0.0168
2.0578	0.0176
2.058	0.012
2.0582	0.004
2.0584	0.0024
2.0586	-0.0048
2.0588	-0.0128
2.059	-0.0168
2.0592	-0.0056
2.0594	0.0016
2.0596	0.012
2.0598	0.0184
2.06	0.0152
2.0602	0.0072
2.0604	0.0048
2.0606	-0.0016
2.0608	0.0024
2.061	0.0104
2.0612	0.0184
2.0614	0.016
2.0616	0.0072
2.0618	-0.0008
2.062	-0.0048
2.0622	-0.0128
2.0624	-0.0088
2.0626	-0.0016
2.0628	-0.008
2.063	-0.0104
2.0632	-0.0152
2.0634	-0.0224
2.0636	-0.0184
2.0638	-0.0072
2.064	0
2.0642	0.0056
2.0644	0.0088
2.0646	0.0104
2.0648	-0.0016
2.065	-0.0112
2.0652	-0.0152
2.0654	-0.0128
2.0656	-0.0144
2.0658	-0.008
2.066	0.0024
2.0662	0.0064
2.0664	0.0096
2.0666	0.0176
2.0668	0.0112
2.067	0.0096
2.0672	0.0096
2.0674	0.0072
2.0676	0.0048
2.0678	0.0056
2.068	0.008
2.0682	0.0112
2.0684	0.0064
2.0686	0.0056
2.0688	0.004
2.069	0.0024
2.0692	0.0024
2.0694	0.004
2.0696	0.0016
2.0698	-0.0008
2.07	0.0032
2.0702	-0.0008
2.0704	0
2.0706	0.004
2.0708	0.0064
2.071	0.008
2.0712	0.0112
2.0714	0.0136
2.0716	0.012
2.0718	0.0072
2.072	0.0088
2.0722	0.0072
2.0724	0.0016
2.0726	-0.0048
2.0728	0.0016
2.073	0.0016
2.0732	0.0016
2.0734	0.004
2.0736	-0.0032
2.0738	-0.0152
2.074	-0.0232
2.0742	-0.0304
2.0744	-0.0272
2.0746	-0.0168
2.0748	-0.004
2.075	0.0064
2.0752	0.0048
2.0754	0.0016
2.0756	-0.0008
2.0758	-0.004
2.076	-0.0024
2.0762	0.0056
2.0764	0.0008
2.0766	-0.0032
2.0768	-0.0104
2.077	-0.02
2.0772	-0.0184
2.0774	-0.0088
2.0776	0.0024
2.0778	0.0128
2.078	0.0184
2.0782	0.0272
2.0784	0.0208
2.0786	0.0112
2.0788	0.0096
2.079	0.0112
2.0792	0.0064
2.0794	0.0064
2.0796	0.0056
2.0798	0.0056
2.08	0.0112
2.0802	0.016
2.0804	0.016
2.0806	0.0112
2.0808	0.0104
2.081	0.0072
2.0812	0.0064
2.0814	0.0048
2.0816	0.0072
2.0818	0.0072
2.082	0.0024
2.0822	-0.0048
2.0824	-0.0096
2.0826	-0.0128
2.0828	-0.0144
2.083	-0.0136
2.0832	-0.0216
2.0834	-0.0272
2.0836	-0.0232
2.0838	-0.0208
2.084	-0.0112
2.0842	0.0008
2.0844	0.0112
2.0846	0.016
2.0848	0.0192
2.085	0.0232
2.0852	0.0232
2.0854	0.0136
2.0856	0.0088
2.0858	0.0064
2.086	-0.0056
2.0862	-0.0144
2.0864	-0.0128
2.0866	-0.0088
2.0868	-0.0024
2.087	0.004
2.0872	0.0032
2.0874	-0.004
2.0876	-0.0104
2.0878	-0.0136
2.088	-0.0072
2.0882	0.0032
2.0884	0.0152
2.0886	0.0216
2.0888	0.0128
2.089	0.0056
2.0892	0.0032
2.0894	-0.0016
2.0896	-0.0032
2.0898	0.0064
2.09	0.0008
2.0902	-0.0056
2.0904	-0.0088
2.0906	-0.0144
2.0908	-0.0144
2.091	-0.004
2.0912	0.0056
2.0914	0.0112
2.0916	0.0112
2.0918	0.0184
2.092	0.0136
2.0922	0
2.0924	-0.008
2.0926	-0.0088
2.0928	-0.0088
2.093	-0.0088
2.0932	-0.0016
2.0934	0.0056
2.0936	0.0096
2.0938	0.0128
2.094	0.0136
2.0942	0.0072
2.0944	0.004
2.0946	0.0016
2.0948	0.0032
2.095	0.0008
2.0952	0.0032
2.0954	0.0008
2.0956	-0.0032
2.0958	-0.0088
2.096	-0.0056
2.0962	-0.0024
2.0964	0.0016
2.0966	0.0088
2.0968	0.0064
2.097	0.0016
2.0972	0.0048
2.0974	0.0048
2.0976	0.004
2.0978	0.0072
2.098	0.008
2.0982	0.0096
2.0984	0.0072
2.0986	0.012
2.0988	0.0152
2.099	0.0072
2.0992	-0.0008
2.0994	-0.0008
2.0996	-0.008
2.0998	-0.016
2.1	-0.0096
2.1002	-0.0048
2.1004	-0.0048
2.1006	0.0008
2.1008	-0.0008
2.101	-0.0128
2.1012	-0.0216
2.1014	-0.0272
2.1016	-0.0232
2.1018	-0.0152
2.102	-0.0016
2.1022	0.0088
2.1024	0.0096
2.1026	0.004
2.1028	0.0072
2.103	0.0032
2.1032	0.0032
2.1034	0.0104
2.1036	0.0072
2.1038	0.0008
2.104	-0.0048
2.1042	-0.0088
2.1044	-0.0128
2.1046	-0.0072
2.1048	0.0048
2.105	0.0128
2.1052	0.0208
2.1054	0.032
2.1056	0.032
2.1058	0.0184
2.106	0.0072
2.1062	0.0072
2.1064	0.0032
2.1066	-0.0008
2.1068	0.0016
2.107	0.0032
2.1072	0.0032
2.1074	0.0072
2.1076	0.0096
2.1078	-0.0016
2.108	-0.0016
2.1082	-0.0024
2.1084	-0.0008
2.1086	0
2.1088	0.0064
2.109	0.012
2.1092	0.0112
2.1094	0.0024
2.1096	0.0008
2.1098	-0.0032
2.11	-0.0064
2.1102	-0.0056
2.1104	-0.012
2.1106	-0.0224
2.1108	-0.0256
2.111	-0.024
2.1112	-0.0256
2.1114	-0.0184
2.1116	-0.0072
2.1118	-0.0024
2.112	0.0016
2.1122	0.0096
2.1124	0.0176
2.1126	0.0152
2.1128	0.0064
2.113	0.0072
2.1132	-0.0016
2.1134	-0.0104
2.1136	-0.0088
2.1138	-0.0048
2.114	-0.0024
2.1142	0.004
2.1144	0.0088
2.1146	0.004
2.1148	-0.0048
2.115	-0.008
2.1152	-0.0056
2.1154	0.0056
2.1156	0.0176
2.1158	0.0272
2.116	0.024
2.1162	0.016
2.1164	0.012
2.1166	0.008
2.1168	0.0032
2.117	0.012
2.1172	0.0112
2.1174	0.0024
2.1176	-0.0024
2.1178	-0.0048
2.118	-0.0088
2.1182	-0.0056
2.1184	0.0032
2.1186	0.004
2.1188	0.0072
2.119	0.0136
2.1192	0.016
2.1194	0.0048
2.1196	-0.0096
2.1198	-0.0168
2.12	-0.024
2.1202	-0.0256
2.1204	-0.0192
2.1206	-0.0088
2.1208	-0.0032
2.121	0.008
2.1212	0.016
2.1214	0.0104
2.1216	0.0112
2.1218	0.0088
2.122	0.0064
2.1222	0.0088
2.1224	0.0088
2.1226	0.0072
2.1228	0.004
2.123	-0.0072
2.1232	-0.0072
2.1234	-0.0048
2.1236	-0.0048
2.1238	0
2.124	-0.0016
2.1242	-0.012
2.1244	-0.0128
2.1246	-0.008
2.1248	-0.0088
2.125	-0.0048
2.1252	0.0008
2.1254	0.0048
2.1256	0.0032
2.1258	0.0104
2.126	0.0192
2.1262	0.02
2.1264	0.012
2.1266	0.0088
2.1268	0
2.127	-0.0088
2.1272	-0.0072
2.1274	0.0016
2.1276	0.0016
2.1278	0.0056
2.128	0.0088
2.1282	0.0016
2.1284	-0.0144
2.1286	-0.0184
2.1288	-0.02
2.129	-0.0128
2.1292	-0.0016
2.1294	0.0088
2.1296	0.0136
2.1298	0.0096
2.13	0.0128
2.1302	0.0104
2.1304	0.0048
2.1306	0.008
2.1308	0.0088
2.131	-0.0016
2.1312	-0.008
2.1314	-0.008
2.1316	-0.0144
2.1318	-0.0136
2.132	-0.008
2.1322	-0.0048
2.1324	0.0008
2.1326	0.012
2.1328	0.0224
2.133	0.02
2.1332	0.0104
2.1334	0.0064
2.1336	0.0048
2.1338	0.0008
2.134	0.0056
2.1342	0.0104
2.1344	0.0112
2.1346	0.0112
2.1348	0.0152
2.135	0.0064
2.1352	0.0016
2.1354	-0.0016
2.1356	-0.0048
2.1358	-0.0032
2.136	-0.0024
2.1362	0.0016
2.1364	0.0008
2.1366	-0.0056
2.1368	-0.008
2.137	-0.0056
2.1372	-0.0088
2.1374	-0.0048
2.1376	-0.0088
2.1378	-0.02
2.138	-0.024
2.1382	-0.0248
2.1384	-0.0256
2.1386	-0.02
2.1388	-0.0112
2.139	-0.0032
2.1392	-0.0016
2.1394	0.0088
2.1396	0.0208
2.1398	0.0264
2.14	0.0184
2.1402	0.0152
2.1404	0.0088
2.1406	-0.0016
2.1408	-0.0016
2.141	0.0008
2.1412	0.0024
2.1414	0.0032
2.1416	0.0136
2.1418	0.0104
2.142	0.004
2.1422	0.0024
2.1424	0.0008
2.1426	0.0032
2.1428	0.016
2.143	0.0216
2.1432	0.0224
2.1434	0.016
2.1436	0.0128
2.1438	0.0088
2.144	0
2.1442	0.0024
2.1444	0.0032
2.1446	-0.0048
2.1448	-0.0112
2.145	-0.0136
2.1452	-0.0168
2.1454	-0.0144
2.1456	-0.0016
2.1458	0.0024
2.146	0.0064
2.1462	0.016
2.1464	0.0224
2.1466	0.0192
2.1468	0.0048
2.147	-0.0072
2.1472	-0.0152
2.1474	-0.024
2.1476	-0.0232
2.1478	-0.0128
2.148	-0.008
2.1482	-0.0016
2.1484	0.0032
2.1486	0.0008
2.1488	-0.0024
2.149	-0.0048
2.1492	-0.0064
2.1494	-0.0064
2.1496	0.0016
2.1498	0.0048
2.15	0.0024
2.1502	-0.0048
2.1504	-0.004
2.1506	-0.0008
2.1508	0
2.151	0.0056
2.1512	0.0048
2.1514	-0.0032
2.1516	-0.0072
2.1518	-0.0048
2.152	-0.0048
2.1522	-0.0016
2.1524	0.0016
2.1526	0.0056
2.1528	0.0056
2.153	0.0112
2.1532	0.0232
2.1534	0.0296
2.1536	0.0264
2.1538	0.0176
2.154	0.012
2.1542	0.0032
2.1544	0.0024
2.1546	0.0096
2.1548	0.0088
2.155	0.008
2.1552	0.0088
2.1554	0.0032
2.1556	-0.008
2.1558	-0.0144
2.156	-0.0192
2.1562	-0.0184
2.1564	-0.0104
2.1566	-0.0048
2.1568	0
2.157	-0.004
2.1572	-0.0016
2.1574	-0.0008
2.1576	-0.0024
2.1578	0.0016
2.158	0.008
2.1582	0.0024
2.1584	-0.0016
2.1586	0.0008
2.1588	-0.0072
2.159	-0.0064
2.1592	-0.0048
2.1594	-0.0024
2.1596	-0.0016
2.1598	0.0072
2.16	0.0192
2.1602	0.0216
2.1604	0.0112
2.1606	0.0024
2.1608	-0.0064
2.161	-0.0128
2.1612	-0.0088
2.1614	0
2.1616	0.0032
2.1618	0.004
2.162	0.0072
2.1622	0.0056
2.1624	0
2.1626	-0.0008
2.1628	-0.0032
2.163	-0.0016
2.1632	0
2.1634	0.0056
2.1636	0.0064
2.1638	0.004
2.164	0.0032
2.1642	0.0048
2.1644	0.0032
2.1646	0.0032
2.1648	0.0016
2.165	-0.008
2.1652	-0.0152
2.1654	-0.0176
2.1656	-0.02
2.1658	-0.0208
2.166	-0.0168
2.1662	-0.008
2.1664	-0.0008
2.1666	0.0096
2.1668	0.0256
2.167	0.0336
2.1672	0.0312
2.1674	0.0192
2.1676	0.012
2.1678	0.0016
2.168	-0.0024
2.1682	0
2.1684	0.0016
2.1686	-0.0032
2.1688	0
2.169	-0.0008
2.1692	-0.0072
2.1694	-0.0088
2.1696	-0.0096
2.1698	-0.008
2.17	0.0032
2.1702	0.0144
2.1704	0.0232
2.1706	0.0216
2.1708	0.0184
2.171	0.0152
2.1712	0.0088
2.1714	0.0064
2.1716	0.0088
2.1718	0.0016
2.172	-0.004
2.1722	-0.0056
2.1724	-0.0136
2.1726	-0.016
2.1728	-0.0136
2.173	-0.0096
2.1732	-0.0056
2.1734	-0.0008
2.1736	0.008
2.1738	0.0136
2.174	0.0048
2.1742	-0.008
2.1744	-0.0176
2.1746	-0.0232
2.1748	-0.0264
2.175	-0.016
2.1752	-0.0104
2.1754	-0.0048
2.1756	0.0016
2.1758	0.0032
2.176	0.0016
2.1762	0.0024
2.1764	0
2.1766	-0.0008
2.1768	0.004
2.177	0.0088
2.1772	0.0112
2.1774	0.0096
2.1776	0.0056
2.1778	0.0048
2.178	0.0048
2.1782	0.0048
2.1784	0.0096
2.1786	0.008
2.1788	0.0048
2.179	0.0032
2.1792	0.0016
2.1794	-0.0008
2.1796	0.0008
2.1798	0.0008
2.18	0.004
2.1802	0.0064
2.1804	0.0168
2.1806	0.0264
2.1808	0.0264
2.181	0.016
2.1812	0.0088
2.1814	-0.0016
2.1816	-0.0096
2.1818	-0.0064
2.182	0.0024
2.1822	0
2.1824	0.0032
2.1826	0.0032
2.1828	-0.0016
2.183	-0.0048
2.1832	-0.0112
2.1834	-0.0128
2.1836	-0.0096
2.1838	-0.0032
2.184	0.0032
2.1842	-0.0008
2.1844	-0.0032
2.1846	-0.0016
2.1848	-0.0016
2.185	-0.0064
2.1852	-0.0008
2.1854	-0.0016
2.1856	-0.008
2.1858	-0.0104
2.186	-0.0128
2.1862	-0.0144
2.1864	-0.0144
2.1866	-0.0104
2.1868	-0.0096
2.187	-0.0032
2.1872	0.008
2.1874	0.02
2.1876	0.0192
2.1878	0.0112
2.188	0.0032
2.1882	-0.0048
2.1884	-0.0064
2.1886	0.0016
2.1888	0.012
2.189	0.0112
2.1892	0.0144
2.1894	0.0112
2.1896	0.0088
2.1898	0.0072
2.19	0.0032
2.1902	0.0016
2.1904	0.004
2.1906	0.0064
2.1908	0.0136
2.191	0.016
2.1912	0.0168
2.1914	0.0168
2.1916	0.016
2.1918	0.0064
2.192	0.0056
2.1922	-0.0008
2.1924	-0.0104
2.1926	-0.0152
2.1928	-0.0184
2.193	-0.0232
2.1932	-0.0272
2.1934	-0.0264
2.1936	-0.0184
2.1938	-0.0112
2.194	0.004
2.1942	0.0176
2.1944	0.0256
2.1946	0.0192
2.1948	0.0112
2.195	0.0056
2.1952	-0.0016
2.1954	0.0032
2.1956	0.0096
2.1958	0.0048
2.196	0.0024
2.1962	0.0016
2.1964	-0.0016
2.1966	-0.0048
2.1968	-0.0048
2.197	-0.0064
2.1972	-0.0056
2.1974	0.004
2.1976	0.0128
2.1978	0.0128
2.198	0.0088
2.1982	0.0056
2.1984	0.0016
2.1986	-0.0024
2.1988	0.0008
2.199	0.0016
2.1992	-0.0048
2.1994	-0.0048
2.1996	-0.0064
2.1998	-0.0104
2.2	-0.012
2.2002	-0.0064
2.2004	-0.0032
2.2006	0.0016
2.2008	0.0088
2.201	0.0176
2.2012	0.0152
2.2014	0.0072
2.2016	-0.0048
2.2018	-0.0128
2.202	-0.0176
2.2022	-0.0152
2.2024	-0.0072
2.2026	-0.004
2.2028	0.0016
2.203	0.0064
2.2032	0.0096
2.2034	0.0104
2.2036	0.0112
2.2038	0.0064
2.204	0.004
2.2042	0.0064
2.2044	0.012
2.2046	0.0144
2.2048	0.0104
2.205	0.0064
2.2052	0.0048
2.2054	-0.0008
2.2056	0.0008
2.2058	0.0008
2.206	-0.0048
2.2062	-0.0072
2.2064	-0.0072
2.2066	-0.0112
2.2068	-0.0128
2.207	-0.0104
2.2072	-0.004
2.2074	0.004
2.2076	0.0144
2.2078	0.0272
2.208	0.032
2.2082	0.0272
2.2084	0.0192
2.2086	0.0088
2.2088	-0.0048
2.209	-0.0032
2.2092	0.0032
2.2094	0.0024
2.2096	-0.0008
2.2098	0
2.21	-0.0056
2.2102	-0.012
2.2104	-0.016
2.2106	-0.0176
2.2108	-0.0208
2.211	-0.0128
2.2112	-0.0064
2.2114	-0.0056
2.2116	-0.0088
2.2118	-0.0056
2.212	-0.0048
2.2122	-0.0064
2.2124	-0.0016
2.2126	0.0032
2.2128	-0.0008
2.213	-0.0024
2.2132	-0.004
2.2134	-0.0072
2.2136	-0.0104
2.2138	-0.0064
2.214	-0.0032
2.2142	0
2.2144	0.0064
2.2146	0.016
2.2148	0.0192
2.215	0.0152
2.2152	0.0112
2.2154	0.0096
2.2156	0.0032
2.2158	0.0072
2.216	0.0184
2.2162	0.016
2.2164	0.016
2.2166	0.0168
2.2168	0.0104
2.217	0.0072
2.2172	0.0048
2.2174	-0.0008
2.2176	-0.0024
2.2178	-0.0048
2.218	0.0016
2.2182	0.0072
2.2184	0.0088
2.2186	0.0088
2.2188	0.008
2.219	0.0024
2.2192	0.0008
2.2194	-0.0008
2.2196	-0.0064
2.2198	-0.0096
2.22	-0.0096
2.2202	-0.0176
2.2204	-0.0256
2.2206	-0.0264
2.2208	-0.0232
2.221	-0.0144
2.2212	-0.0024
2.2214	0.0152
2.2216	0.0232
2.2218	0.0192
2.222	0.0128
2.2222	0.0048
2.2224	-0.0088
2.2226	-0.0128
2.2228	-0.0024
2.223	-0.0008
2.2232	-0.0048
2.2234	-0.004
2.2236	-0.0088
2.2238	-0.0104
2.224	-0.0088
2.2242	-0.0072
2.2244	-0.0064
2.2246	-0.0008
2.2248	0.0112
2.225	0.0152
2.2252	0.0152
2.2254	0.0136
2.2256	0.0096
2.2258	0.0048
2.226	0.0032
2.2262	0.0072
2.2264	0.0072
2.2266	0.004
2.2268	0.0024
2.227	-0.0048
2.2272	-0.0088
2.2274	-0.004
2.2276	0.0032
2.2278	0.0064
2.228	0.0144
2.2282	0.024
2.2284	0.024
2.2286	0.0144
2.2288	0.0056
2.229	0.0008
2.2292	-0.008
2.2294	-0.0144
2.2296	-0.0104
2.2298	-0.0096
2.23	-0.0072
2.2302	-0.0024
2.2304	-0.004
2.2306	-0.0032
2.2308	-0.0016
2.231	-0.0048
2.2312	-0.0088
2.2314	-0.0096
2.2316	0.0016
2.2318	0.0128
2.232	0.0168
2.2322	0.0152
2.2324	0.0144
2.2326	0.0056
2.2328	0.0024
2.233	0.004
2.2332	0.0016
2.2334	-0.0016
2.2336	-0.0008
2.2338	-0.0056
2.234	-0.0128
2.2342	-0.0152
2.2344	-0.0128
2.2346	-0.0072
2.2348	0
2.235	0.012
2.2352	0.0208
2.2354	0.0184
2.2356	0.0144
2.2358	0.0088
2.236	-0.0056
2.2362	-0.012
2.2364	-0.0008
2.2366	0.0024
2.2368	0.0032
2.237	0.0072
2.2372	0.004
2.2374	-0.0032
2.2376	-0.008
2.2378	-0.0112
2.238	-0.0144
2.2382	-0.0112
2.2384	-0.0032
2.2386	0.0024
2.2388	-0.0016
2.239	-0.0048
2.2392	-0.0032
2.2394	-0.0072
2.2396	-0.004
2.2398	0.0072
2.24	0.012
2.2402	0.0096
2.2404	0.0096
2.2406	0.0048
2.2408	-0.0032
2.241	-0.0024
2.2412	-0.0016
2.2414	-0.0024
2.2416	0.0016
2.2418	0.0088
2.242	0.0136
2.2422	0.0088
2.2424	0.0056
2.2426	0.0056
2.2428	0
2.243	-0.0048
2.2432	0.0016
2.2434	0.0048
2.2436	0.0064
2.2438	0.0088
2.244	0.0104
2.2442	0.0064
2.2444	0.008
2.2446	0.0064
2.2448	-0.0008
2.245	-0.0024
2.2452	0.0016
2.2454	0.0136
2.2456	0.0136
2.2458	0.0152
2.246	0.016
2.2462	0.0072
2.2464	0.0008
2.2466	0.0016
2.2468	-0.0056
2.247	-0.0136
2.2472	-0.0168
2.2474	-0.0208
2.2476	-0.0296
2.2478	-0.0352
2.248	-0.032
2.2482	-0.0288
2.2484	-0.0184
2.2486	-0.0024
2.2488	0.0128
2.249	0.0192
2.2492	0.0192
2.2494	0.0144
2.2496	0.0024
2.2498	-0.0072
